committee	committee_name	industry	industry_name	sector	donations
HBUD	Budget (H)	Q11	Environment	Ideological/Single-Issue	185327
HBUD	Budget (H)	K01	Lawyers/Law Firms	Lawyers & Lobbyists	4627118
HBUD	Budget (H)	K02	Lobbyists	Lawyers & Lobbyists	1183022
HBUD	Budget (H)	P05	Misc Unions	Labor	242065
HBUD	Budget (H)	P04	Public Sector Unions	Labor	688090
HBUD	Budget (H)	P01	Building Trade Unions	Labor	557768
HBUD	Budget (H)	P02	Industrial Unions	Labor	497730
HBUD	Budget (H)	P03	Transportation Unions	Labor	441959
HBUD	Budget (H)	N15	Misc Manufacturing & Distributing	Misc Business	723000
HBUD	Budget (H)	N13	Chemical & Related Manufacturing	Misc Business	335935
HBUD	Budget (H)	N14	Steel Production	Misc Business	111350
HBUD	Budget (H)	M01	Air Transport	Transportation	437091
HBUD	Budget (H)	M02	Automotive	Transportation	804917
HBUD	Budget (H)	M03	Trucking	Transportation	179800
HBUD	Budget (H)	M04	Railroads	Transportation	288598
HBUD	Budget (H)	M05	Sea Transport	Transportation	62750
HBUD	Budget (H)	N08	Lodging/Tourism	Misc Business	373175
HBUD	Budget (H)	W06	Retired	Other	4783838
HBUD	Budget (H)	W03	Civil Servants/Public Officials	Other	617771
HBUD	Budget (H)	W02	Non-Profit Institutions	Other	377094
HBUD	Budget (H)	W05	Clergy & Religious Organizations	Other	35895
HBUD	Budget (H)	Q16	Candidate Committees	Ideological/Single-Issue	340586
HBUD	Budget (H)	Q12	Gun Control	Ideological/Single-Issue	69465
HBUD	Budget (H)	N16	Textiles	Misc Business	29400
HEDU	Education and Labor (H)	A01	Crop Production & Basic Processing	Agribusiness	594821
HEDU	Education and Labor (H)	A02	Tobacco	Agribusiness	114162
HEDU	Education and Labor (H)	A04	Dairy	Agribusiness	128934
HEDU	Education and Labor (H)	A05	Poultry & Eggs	Agribusiness	57100
HEDU	Education and Labor (H)	A06	Livestock	Agribusiness	107984
HEDU	Education and Labor (H)	A07	Agricultural Services/Products	Agribusiness	375573
HEDU	Education and Labor (H)	A10	Forestry & Forest Products	Agribusiness	248228
HEDU	Education and Labor (H)	C01	General Contractors	Construction	718734
HEDU	Education and Labor (H)	C02	Home Builders	Construction	236062
HEDU	Education and Labor (H)	C03	Special Trade Contractors	Construction	302691
HEDU	Education and Labor (H)	C04	Construction Services	Construction	320054
HEDU	Education and Labor (H)	C05	Building Materials & Equipment	Construction	513223
HEDU	Education and Labor (H)	B01	Printing & Publishing	Communications/Electronics	145590
HEDU	Education and Labor (H)	B02	TV/Movies/Music	Communications/Electronics	300556
HEDU	Education and Labor (H)	B09	Telecom Services	Communications/Electronics	404095
HEDU	Education and Labor (H)	B08	Telephone Utilities	Communications/Electronics	313903
HEDU	Education and Labor (H)	B12	Electronics Mfg & Equip	Communications/Electronics	489483
HEDU	Education and Labor (H)	B13	Internet	Communications/Electronics	190400
HEDU	Education and Labor (H)	D03	Misc Defense	Defense	341328
HEDU	Education and Labor (H)	D01	Defense Aerospace	Defense	619110
HEDU	Education and Labor (H)	D02	Defense Electronics	Defense	384110
HEDU	Education and Labor (H)	E01	Oil & Gas	Energy & Natural Resources	996954
HEDU	Education and Labor (H)	E04	Mining	Energy & Natural Resources	196825
HEDU	Education and Labor (H)	E08	Electric Utilities	Energy & Natural Resources	763780
HEDU	Education and Labor (H)	E10	Waste Management	Energy & Natural Resources	11935
HEDU	Education and Labor (H)	F13	Misc Finance	Finance, Insurance & Real Estate	605721
HEDU	Education and Labor (H)	F03	Commercial Banks	Finance, Insurance & Real Estate	683520
HEDU	Education and Labor (H)	F04	Savings & Loans	Finance, Insurance & Real Estate	25200
HEDU	Education and Labor (H)	F05	Credit Unions	Finance, Insurance & Real Estate	162750
HEDU	Education and Labor (H)	F06	Finance/Credit Companies	Finance, Insurance & Real Estate	285600
HEDU	Education and Labor (H)	F07	Securities & Investment	Finance, Insurance & Real Estate	2540142
HEDU	Education and Labor (H)	F09	Insurance	Finance, Insurance & Real Estate	1898748
HEDU	Education and Labor (H)	F10	Real Estate	Finance, Insurance & Real Estate	2103418
HEDU	Education and Labor (H)	F11	Accountants	Finance, Insurance & Real Estate	460176
HEDU	Education and Labor (H)	N00	Business Associations	Misc Business	182239
HEDU	Education and Labor (H)	A09	Food Processing & Sales	Agribusiness	362785
HEDU	Education and Labor (H)	N01	Food & Beverage	Misc Business	614417
HEDU	Education and Labor (H)	N02	Beer, Wine & Liquor	Misc Business	445357
HEDU	Education and Labor (H)	N03	Retail Sales	Misc Business	764562
HEDU	Education and Labor (H)	N04	Misc Services	Misc Business	140005
HEDU	Education and Labor (H)	N05	Business Services	Misc Business	572004
HEDU	Education and Labor (H)	N06	Recreation/Live Entertainment	Misc Business	218133
HEDU	Education and Labor (H)	N07	Casinos/Gambling	Misc Business	617025
HEDU	Education and Labor (H)	H01	Health Professionals	Health	2217557
HEDU	Education and Labor (H)	H02	Hospitals/Nursing Homes	Health	406055
HEDU	Education and Labor (H)	H03	Health Services/HMOs	Health	440607
HEDU	Education and Labor (H)	H04	Pharmaceuticals/Health Products	Health	828316
HEDU	Education and Labor (H)	W04	Education	Other	761601
HEDU	Education and Labor (H)	Q01	Republican/Conservative	Ideological/Single-Issue	936064
HEDU	Education and Labor (H)	Q02	Democratic/Liberal	Ideological/Single-Issue	166699
HEDU	Education and Labor (H)	Q03	Leadership PACs	Ideological/Single-Issue	2386373
HEDU	Education and Labor (H)	Q04	Foreign & Defense Policy	Ideological/Single-Issue	174599
HEDU	Education and Labor (H)	Q05	Pro-Israel	Ideological/Single-Issue	443753
HEDU	Education and Labor (H)	Q13	Gun Rights	Ideological/Single-Issue	212393
HEDU	Education and Labor (H)	Q09	Human Rights	Ideological/Single-Issue	130741
HEDU	Education and Labor (H)	Q14	Abortion Policy/Anti-Abortion	Ideological/Single-Issue	21540
HEDU	Education and Labor (H)	Q15	Abortion Policy/Pro-Abortion Rights	Ideological/Single-Issue	23355
HEDU	Education and Labor (H)	Q08	Women's Issues	Ideological/Single-Issue	101003
HEDU	Education and Labor (H)	Q11	Environment	Ideological/Single-Issue	109202
HEDU	Education and Labor (H)	K01	Lawyers/Law Firms	Lawyers & Lobbyists	1750800
HEDU	Education and Labor (H)	K02	Lobbyists	Lawyers & Lobbyists	881064
HEDU	Education and Labor (H)	P05	Misc Unions	Labor	251250
HEDU	Education and Labor (H)	P04	Public Sector Unions	Labor	717650
HEDU	Education and Labor (H)	P01	Building Trade Unions	Labor	567000
HEDU	Education and Labor (H)	P02	Industrial Unions	Labor	546425
HEDU	Education and Labor (H)	P03	Transportation Unions	Labor	546000
HEDU	Education and Labor (H)	N15	Misc Manufacturing & Distributing	Misc Business	760667
HEDU	Education and Labor (H)	N13	Chemical & Related Manufacturing	Misc Business	230215
HEDU	Education and Labor (H)	N14	Steel Production	Misc Business	120050
HEDU	Education and Labor (H)	M01	Air Transport	Transportation	571876
HEDU	Education and Labor (H)	M02	Automotive	Transportation	686392
HEDU	Education and Labor (H)	M03	Trucking	Transportation	212390
HEDU	Education and Labor (H)	M04	Railroads	Transportation	364774
HEDU	Education and Labor (H)	M05	Sea Transport	Transportation	192950
HEDU	Education and Labor (H)	N08	Lodging/Tourism	Misc Business	290448
HEDU	Education and Labor (H)	W06	Retired	Other	3250261
HEDU	Education and Labor (H)	W03	Civil Servants/Public Officials	Other	150618
HEDU	Education and Labor (H)	W02	Non-Profit Institutions	Other	230417
HEDU	Education and Labor (H)	W05	Clergy & Religious Organizations	Other	27445
HEDU	Education and Labor (H)	Q16	Candidate Committees	Ideological/Single-Issue	520633
HEDU	Education and Labor (H)	Q12	Gun Control	Ideological/Single-Issue	290
HEDU	Education and Labor (H)	N16	Textiles	Misc Business	26200
HENE	Energy and Commerce (H)	A01	Crop Production & Basic Processing	Agribusiness	879596
HENE	Energy and Commerce (H)	A02	Tobacco	Agribusiness	201311
HENE	Energy and Commerce (H)	A04	Dairy	Agribusiness	161050
HENE	Energy and Commerce (H)	A05	Poultry & Eggs	Agribusiness	100350
HENE	Energy and Commerce (H)	A06	Livestock	Agribusiness	234116
HENE	Energy and Commerce (H)	A07	Agricultural Services/Products	Agribusiness	642208
HENE	Energy and Commerce (H)	A10	Forestry & Forest Products	Agribusiness	434052
HENE	Energy and Commerce (H)	C01	General Contractors	Construction	532176
HENE	Energy and Commerce (H)	C02	Home Builders	Construction	307873
HENE	Energy and Commerce (H)	C03	Special Trade Contractors	Construction	304793
HENE	Energy and Commerce (H)	C04	Construction Services	Construction	532096
HENE	Energy and Commerce (H)	C05	Building Materials & Equipment	Construction	611036
HENE	Energy and Commerce (H)	B01	Printing & Publishing	Communications/Electronics	142791
HENE	Energy and Commerce (H)	B02	TV/Movies/Music	Communications/Electronics	1446000
HENE	Energy and Commerce (H)	B09	Telecom Services	Communications/Electronics	2520730
HENE	Energy and Commerce (H)	B08	Telephone Utilities	Communications/Electronics	1235595
HENE	Energy and Commerce (H)	B12	Electronics Mfg & Equip	Communications/Electronics	1013538
HENE	Energy and Commerce (H)	B13	Internet	Communications/Electronics	625203
HENE	Energy and Commerce (H)	D03	Misc Defense	Defense	132630
HENE	Energy and Commerce (H)	D01	Defense Aerospace	Defense	884776
HENE	Energy and Commerce (H)	D02	Defense Electronics	Defense	241619
HENE	Energy and Commerce (H)	E01	Oil & Gas	Energy & Natural Resources	3652215
HENE	Energy and Commerce (H)	E04	Mining	Energy & Natural Resources	384000
HENE	Energy and Commerce (H)	E08	Electric Utilities	Energy & Natural Resources	2978563
HENE	Energy and Commerce (H)	E10	Waste Management	Energy & Natural Resources	23621
HENE	Energy and Commerce (H)	F13	Misc Finance	Finance, Insurance & Real Estate	785370
HENE	Energy and Commerce (H)	F03	Commercial Banks	Finance, Insurance & Real Estate	892689
HENE	Energy and Commerce (H)	F04	Savings & Loans	Finance, Insurance & Real Estate	27075
HENE	Energy and Commerce (H)	F05	Credit Unions	Finance, Insurance & Real Estate	227376
HENE	Energy and Commerce (H)	F06	Finance/Credit Companies	Finance, Insurance & Real Estate	279225
HENE	Energy and Commerce (H)	F07	Securities & Investment	Finance, Insurance & Real Estate	1896231
HENE	Energy and Commerce (H)	F09	Insurance	Finance, Insurance & Real Estate	2414118
HENE	Energy and Commerce (H)	F10	Real Estate	Finance, Insurance & Real Estate	2560406
HENE	Energy and Commerce (H)	F11	Accountants	Finance, Insurance & Real Estate	848649
HENE	Energy and Commerce (H)	N00	Business Associations	Misc Business	148350
HENE	Energy and Commerce (H)	A09	Food Processing & Sales	Agribusiness	620020
HENE	Energy and Commerce (H)	N01	Food & Beverage	Misc Business	683910
HENE	Energy and Commerce (H)	N02	Beer, Wine & Liquor	Misc Business	841443
HENE	Energy and Commerce (H)	N03	Retail Sales	Misc Business	1289535
HENE	Energy and Commerce (H)	N04	Misc Services	Misc Business	173014
HENE	Energy and Commerce (H)	N05	Business Services	Misc Business	672352
HENE	Energy and Commerce (H)	N06	Recreation/Live Entertainment	Misc Business	389400
HENE	Energy and Commerce (H)	N07	Casinos/Gambling	Misc Business	479370
HENE	Energy and Commerce (H)	H01	Health Professionals	Health	6466799
HENE	Energy and Commerce (H)	H02	Hospitals/Nursing Homes	Health	1083604
HENE	Energy and Commerce (H)	H03	Health Services/HMOs	Health	1748396
HENE	Energy and Commerce (H)	H04	Pharmaceuticals/Health Products	Health	4891598
HENE	Energy and Commerce (H)	W04	Education	Other	586142
HENE	Energy and Commerce (H)	Q01	Republican/Conservative	Ideological/Single-Issue	370488
HENE	Energy and Commerce (H)	Q02	Democratic/Liberal	Ideological/Single-Issue	316380
HENE	Energy and Commerce (H)	Q03	Leadership PACs	Ideological/Single-Issue	1233858
HENE	Energy and Commerce (H)	Q04	Foreign & Defense Policy	Ideological/Single-Issue	67750
HENE	Energy and Commerce (H)	Q05	Pro-Israel	Ideological/Single-Issue	623989
HENE	Energy and Commerce (H)	Q13	Gun Rights	Ideological/Single-Issue	239790
HENE	Energy and Commerce (H)	Q09	Human Rights	Ideological/Single-Issue	221541
HENE	Energy and Commerce (H)	Q14	Abortion Policy/Anti-Abortion	Ideological/Single-Issue	24300
HENE	Energy and Commerce (H)	Q15	Abortion Policy/Pro-Abortion Rights	Ideological/Single-Issue	72714
HENE	Energy and Commerce (H)	Q08	Women's Issues	Ideological/Single-Issue	33825
HENE	Energy and Commerce (H)	Q11	Environment	Ideological/Single-Issue	174154
HENE	Energy and Commerce (H)	K01	Lawyers/Law Firms	Lawyers & Lobbyists	3239056
HENE	Energy and Commerce (H)	K02	Lobbyists	Lawyers & Lobbyists	1900230
HENE	Energy and Commerce (H)	P05	Misc Unions	Labor	251751
HENE	Energy and Commerce (H)	P04	Public Sector Unions	Labor	888800
HENE	Energy and Commerce (H)	P01	Building Trade Unions	Labor	1070650
HENE	Energy and Commerce (H)	P02	Industrial Unions	Labor	815110
HENE	Energy and Commerce (H)	P03	Transportation Unions	Labor	770250
HENE	Energy and Commerce (H)	N15	Misc Manufacturing & Distributing	Misc Business	955654
HENE	Energy and Commerce (H)	N13	Chemical & Related Manufacturing	Misc Business	1215300
HENE	Energy and Commerce (H)	N14	Steel Production	Misc Business	133825
HENE	Energy and Commerce (H)	M01	Air Transport	Transportation	640864
HENE	Energy and Commerce (H)	M02	Automotive	Transportation	1535834
HENE	Energy and Commerce (H)	M03	Trucking	Transportation	112884
HENE	Energy and Commerce (H)	M04	Railroads	Transportation	632344
HENE	Energy and Commerce (H)	M05	Sea Transport	Transportation	222451
HENE	Energy and Commerce (H)	N08	Lodging/Tourism	Misc Business	355240
HENE	Energy and Commerce (H)	W06	Retired	Other	2701375
HENE	Energy and Commerce (H)	W03	Civil Servants/Public Officials	Other	190775
HENE	Energy and Commerce (H)	W02	Non-Profit Institutions	Other	231443
HENE	Energy and Commerce (H)	W05	Clergy & Religious Organizations	Other	29985
HENE	Energy and Commerce (H)	Q16	Candidate Committees	Ideological/Single-Issue	304036
HENE	Energy and Commerce (H)	Q12	Gun Control	Ideological/Single-Issue	1290
HENE	Energy and Commerce (H)	N16	Textiles	Misc Business	45333
HFIN	Financial Services (H)	A01	Crop Production & Basic Processing	Agribusiness	906033
HFIN	Financial Services (H)	A02	Tobacco	Agribusiness	113375
HFIN	Financial Services (H)	A04	Dairy	Agribusiness	171374
HFIN	Financial Services (H)	A05	Poultry & Eggs	Agribusiness	105000
HFIN	Financial Services (H)	A06	Livestock	Agribusiness	358966
HFIN	Financial Services (H)	A07	Agricultural Services/Products	Agribusiness	632488
HFIN	Financial Services (H)	A10	Forestry & Forest Products	Agribusiness	245994
HFIN	Financial Services (H)	C01	General Contractors	Construction	746614
HFIN	Financial Services (H)	C02	Home Builders	Construction	598374
HFIN	Financial Services (H)	C03	Special Trade Contractors	Construction	427962
HFIN	Financial Services (H)	C04	Construction Services	Construction	513956
HFIN	Financial Services (H)	C05	Building Materials & Equipment	Construction	609595
HFIN	Financial Services (H)	B01	Printing & Publishing	Communications/Electronics	277784
HFIN	Financial Services (H)	B02	TV/Movies/Music	Communications/Electronics	463749
HFIN	Financial Services (H)	B09	Telecom Services	Communications/Electronics	591202
HFIN	Financial Services (H)	B08	Telephone Utilities	Communications/Electronics	420035
HFIN	Financial Services (H)	B12	Electronics Mfg & Equip	Communications/Electronics	649630
HFIN	Financial Services (H)	B13	Internet	Communications/Electronics	264204
HFIN	Financial Services (H)	D03	Misc Defense	Defense	121607
HFIN	Financial Services (H)	D01	Defense Aerospace	Defense	821678
HFIN	Financial Services (H)	D02	Defense Electronics	Defense	300224
HFIN	Financial Services (H)	E01	Oil & Gas	Energy & Natural Resources	1663259
HFIN	Financial Services (H)	E04	Mining	Energy & Natural Resources	329553
HFIN	Financial Services (H)	E08	Electric Utilities	Energy & Natural Resources	1159538
HFIN	Financial Services (H)	E10	Waste Management	Energy & Natural Resources	42555
HFIN	Financial Services (H)	F13	Misc Finance	Finance, Insurance & Real Estate	2026921
HFIN	Financial Services (H)	F03	Commercial Banks	Finance, Insurance & Real Estate	4592442
HFIN	Financial Services (H)	F04	Savings & Loans	Finance, Insurance & Real Estate	90400
HFIN	Financial Services (H)	F05	Credit Unions	Finance, Insurance & Real Estate	658353
HFIN	Financial Services (H)	F06	Finance/Credit Companies	Finance, Insurance & Real Estate	2294592
HFIN	Financial Services (H)	F07	Securities & Investment	Finance, Insurance & Real Estate	8547313
HFIN	Financial Services (H)	F09	Insurance	Finance, Insurance & Real Estate	7910210
HFIN	Financial Services (H)	F10	Real Estate	Finance, Insurance & Real Estate	6333014
HFIN	Financial Services (H)	F11	Accountants	Finance, Insurance & Real Estate	2368953
HFIN	Financial Services (H)	N00	Business Associations	Misc Business	126964
HFIN	Financial Services (H)	A09	Food Processing & Sales	Agribusiness	398009
HFIN	Financial Services (H)	N01	Food & Beverage	Misc Business	804323
HFIN	Financial Services (H)	N02	Beer, Wine & Liquor	Misc Business	847892
HFIN	Financial Services (H)	N03	Retail Sales	Misc Business	1345836
HFIN	Financial Services (H)	N04	Misc Services	Misc Business	307005
HFIN	Financial Services (H)	N05	Business Services	Misc Business	1101234
HFIN	Financial Services (H)	N06	Recreation/Live Entertainment	Misc Business	170927
HFIN	Financial Services (H)	N07	Casinos/Gambling	Misc Business	580823
HFIN	Financial Services (H)	H01	Health Professionals	Health	2702123
HFIN	Financial Services (H)	H02	Hospitals/Nursing Homes	Health	907117
HFIN	Financial Services (H)	H03	Health Services/HMOs	Health	587582
HFIN	Financial Services (H)	H04	Pharmaceuticals/Health Products	Health	1381497
